slice_id,simulation_id,alteration_type,method,ARI,NMI,AMI,Homogeneity,Completeness,V_measure,CHAOS,PAS,n_true_clusters,n_predicted_clusters,status,source_set,alteration_value,plot_group,raw_level,level
151508,mean_2,mean,Leiden_unsupervised,0.285069117777,0.371688640895,0.370649724117,0.349384122388,0.397035180611,0.371688640895,0.062346087922,0.331963470320,7,5,ok,frozen_canonical,,mean,2.000000000000,2.000000000000
151508,variance_0_50,variance,GraphST,0.526368624263,0.673267334692,0.672483386966,0.657951822671,0.689312854976,0.673267334692,0.055073326656,0.014611872146,7,7,ok,frozen_canonical,,variance,0.500000000000,0.500000000000
151508,variance_0_50,variance,STAGATE_mclust,0.433062094691,0.600369663849,0.599451030360,0.610196746963,0.590854089931,0.600369663849,0.056630575926,0.057990867580,7,7,ok,frozen_canonical,,variance,0.500000000000,0.500000000000
151508,variance_0_50,variance,Leiden_unsupervised,0.288939086393,0.362619168536,0.361559661646,0.339133847384,0.389599264819,0.362619168536,0.062363508738,0.326712328767,7,5,ok,frozen_canonical,,variance,0.500000000000,0.500000000000
151508,variance_0_67,variance,GraphST,0.486904973726,0.633024315098,0.632163855991,0.632116114109,0.633935129582,0.633024315098,0.055072737357,0.012100456621,7,7,ok,frozen_canonical,,variance,0.670000000000,0.670000000000
151508,variance_0_67,variance,STAGATE_mclust,0.431785028372,0.598875562269,0.597953438318,0.608644632779,0.589415135434,0.598875562269,0.056738266813,0.057305936073,7,7,ok,frozen_canonical,,variance,0.670000000000,0.670000000000
151508,variance_0_67,variance,Leiden_unsupervised,0.273714732645,0.356343605284,0.355070645252,0.350458402924,0.362429842470,0.356343605284,0.064800741184,0.389041095890,7,6,ok,frozen_canonical,,variance,0.670000000000,0.670000000000
151508,variance_0_80,variance,GraphST,0.485258897905,0.621583080289,0.620697469401,0.621777736611,0.621388545810,0.621583080289,0.055071938767,0.010045662100,7,7,ok,frozen_canonical,,variance,0.800000000000,0.800000000000
151508,variance_0_80,variance,STAGATE_mclust,0.435811941590,0.600542212246,0.599624360977,0.610622479627,0.590789353728,0.600542212246,0.056733872392,0.056392694064,7,7,ok,frozen_canonical,,variance,0.800000000000,0.800000000000
151508,variance_0_80,variance,Leiden_unsupervised,0.280629331323,0.364333860211,0.362799948355,0.358553388298,0.370303767616,0.364333860211,0.064776486880,0.373287671233,7,7,ok,frozen_canonical,,variance,0.800000000000,0.800000000000
151508,variance_1_25,variance,GraphST,0.490245144988,0.631133968862,0.630269172349,0.630276195924,0.631994079751,0.631133968862,0.055073869804,0.012557077626,7,7,ok,frozen_canonical,,variance,1.250000000000,1.250000000000
151508,variance_1_25,variance,STAGATE_mclust,0.438677189130,0.603484907960,0.602572861739,0.612994619537,0.594265747340,0.603484907960,0.056789958661,0.055479452055,7,7,ok,frozen_canonical,,variance,1.250000000000,1.250000000000
151508,variance_1_25,variance,Leiden_unsupervised,0.282347293593,0.372627137658,0.371107459623,0.364941409998,0.380643555143,0.372627137658,0.065181405897,0.370319634703,7,7,ok,frozen_canonical,,variance,1.250000000000,1.250000000000
